profile_id,call_source_id,call_title,source_url,relevant
p06-cybersecurity-iot,DIGITAL-2026-BESTUSE-RSF-10-AWARENESS,Research Support Framework for Situational Awareness on information integrity,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-RSF-10-AWARENESS,
p06-cybersecurity-iot,HORIZON-MISS-2026-03-OCEAN-04,Towards a European network of ocean technology testing sites,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2026-03-OCEAN-04,
p06-cybersecurity-iot,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,"AI-based tactical situational awareness using swarms of small robots and drones – organisation of a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,
p06-cybersecurity-iot,HORIZON-CL3-2026-01-DRS-05,Climate security and civil preparedness – new ways to develop pre- and post-crisis climate-change related scenarios for a more resilient Europe,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL3-2026-01-DRS-05,
p06-cybersecurity-iot,HORIZON-CL3-2026-02-CS-ECCC-02,"Enhancing the Security, Privacy and Robustness of AI Models and Systems (SecureAI)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL3-2026-02-CS-ECCC-02,
p06-cybersecurity-iot,EDF-2026-RA-CYBER-QSTN,Quantum secured tactical networks,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-RA-CYBER-QSTN,
p06-cybersecurity-iot,PPPA-2026-IRIS2-UT-IND-READINESS,Industrial Readiness for Affordable Ka-band User Terminals,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/PPPA-2026-IRIS2-UT-IND-READINESS,
p06-cybersecurity-iot,HORIZON-WIDERA-2026-01-WIDENING-01,Teaming Synergies,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-WIDERA-2026-01-WIDENING-01,
p06-cybersecurity-iot,HORIZON-CL6-2026-01-CIRCBIO-08,Supporting pre-normative research for standardization of the bio-based products,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-08,
p06-cybersecurity-iot,DIGITAL-2026-AI-PILOTING-10-SCREENING,Apply AI: Piloting AI-based image screening in medical centres,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-PILOTING-10-SCREENING,
p07-fintech-regtech,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,"AI-based tactical situational awareness using swarms of small robots and drones – participation in a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,
p07-fintech-regtech,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,"AI-based tactical situational awareness using swarms of small robots and drones – organisation of a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,
p07-fintech-regtech,HORIZON-CL2-2026-01-HERITAGE-07,Preventing and fighting illicit trafficking of cultural goods,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2026-01-HERITAGE-07,
p07-fintech-regtech,DIGITAL-2026-SKILLS-10-EDTECH,EdTech Accelerator,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-EDTECH,
p07-fintech-regtech,HORIZON-EIC-2026-TRANSITIONOPEN,EIC Transition Open,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-EIC-2026-TRANSITIONOPEN,
p07-fintech-regtech,DIGITAL-2026-AI-DATA-10-COMPLIANCE,Digital solutions for regulatory compliance  through data,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-DATA-10-COMPLIANCE,
p07-fintech-regtech,DIGITAL-2026-AI-PILOTING-10-SCREENING,Apply AI: Piloting AI-based image screening in medical centres,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-PILOTING-10-SCREENING,
p07-fintech-regtech,HORIZON-EIC-2025-WOMENTECH,Women Tech.EU initiative,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/48106227,
p07-fintech-regtech,HORIZON-EIC-2021-STARTUPEU-01-01,Enhancing synergies between the EIC and Startup Europe,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/4044COMPETITIVE_CALLen,
p07-fintech-regtech,EDF-2026-RA-AIR-A4R,Autonomous and automatic air-to-air refuelling,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-RA-AIR-A4R,
p07-fintech-regtech,ISF-2026-TF2-AG-OCDT,Organised crime and drug trafficking,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/ISF-2026-TF2-AG-OCDT,
p07-fintech-regtech,EDF-2026-RA-PROTMOB-FMLA,Future multirole light aircraft,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-RA-PROTMOB-FMLA,
p07-fintech-regtech,HORIZON-EIC-2026-BAS-02-SCALEUP,HORIZON-EIC-2026-BAS-02-SCLATEUP,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-EIC-2026-BAS-02-SCALEUP,
p07-fintech-regtech,DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP,Advanced Digital Skills for AI Uptake in Health,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP,
p07-fintech-regtech,HORIZON-CL5-2026-10-D6-03,"Generative AI for smarter CCAM: enhancing perception, decision-making, and validation (CCAM Partnership)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-03,
p07-fintech-regtech,CREA-MEDIA-2024-INNOVBUSMOD,Innovative tools and business models,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/CREA-MEDIA-2024-INNOVBUSMOD.json,
p07-fintech-regtech,HORIZON-CL3-2026-02-CS-ECCC-02,"Enhancing the Security, Privacy and Robustness of AI Models and Systems (SecureAI)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL3-2026-02-CS-ECCC-02,
p07-fintech-regtech,EDF-2026-DA-PROTMOB-DMM,Secure digital military mobility system,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-DA-PROTMOB-DMM,
p07-fintech-regtech,HORIZON-EIC-2023-TALENTS-01-01,Next Generation Innovation Talents,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/46110887,
p07-fintech-regtech,EDF-2026-DA-ACC-AIRDEF-EATMI,High-end endo-atmospheric interception,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-DA-ACC-AIRDEF-EATMI,
p08-space-eo,HORIZON-MISS-2026-05-SOIL-04,Leveraging long-term field experiments and other datasets to develop AI-ready decision support systems for sustainable soil management,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2026-05-SOIL-04,
p08-space-eo,HORIZON-CL4-2026-SPACE-03-31,Digital enablers and building-blocks for Earth Observation and Satellite telecommunication for Space solutions (Space Partnership),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL4-2026-SPACE-03-31,
p08-space-eo,HORIZON-CL4-2026-SPACE-03-61,Scientific analysis and exploitation of space data,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL4-2026-SPACE-03-61,
p08-space-eo,DIGITAL-2023-CLOUD-DATA-AI-05-DATATOURISM,Data Space for tourism,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/DIGITAL-2023-CLOUD-DATA-AI-05-DATATOURISM.json,
p08-space-eo,HORIZON-CL3-2026-01-INFRA-01,Tools and processes to support stress tests of critical infrastructure,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL3-2026-01-INFRA-01,
p08-space-eo,HORIZON-CL4-2026-SPACE-03-32,Preparing demonstration missions for Earth Observation and Satellite telecommunication for Space solutions (Space Partnership),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL4-2026-SPACE-03-32,
p08-space-eo,HORIZON-CL2-2026-01-TRANSFO-10,Fostering cooperation and integration between SSH and STEM research and innovation in the EU,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2026-01-TRANSFO-10,
p08-space-eo,HORIZON-CL3-2026-01-DRS-05,Climate security and civil preparedness – new ways to develop pre- and post-crisis climate-change related scenarios for a more resilient Europe,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL3-2026-01-DRS-05,
p08-space-eo,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,"AI-based tactical situational awareness using swarms of small robots and drones – participation in a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,
p08-space-eo,LIFE-2026-SAP-CLIMA-GOV,Climate Governance and Information,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-SAP-CLIMA-GOV,
p08-space-eo,EDF-2026-LS-DA-SME-NT,Non-thematic development actions by SMEs,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-DA-SME-NT,
p08-space-eo,HORIZON-CL5-2026-09-D4-01,"Researching the technical, social & economic factors impacting the energy performance of Smart Buildings (Built4People Partnership)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-09-D4-01,
p08-space-eo,HORIZON-CL4-2026-SPACE-03-11,Reinforcing EU autonomous access to space through EU-based spaceports,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL4-2026-SPACE-03-11,
p08-space-eo,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,"AI-based tactical situational awareness using swarms of small robots and drones – organisation of a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,
p08-space-eo,PPPA-2026-IRIS2-UT-IND-READINESS,Industrial Readiness for Affordable Ka-band User Terminals,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/PPPA-2026-IRIS2-UT-IND-READINESS,
p08-space-eo,HORIZON-CL4-2026-SPACE-03-86,Space critical Equipment for EU non-dependence – Space Refuelling Interface,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL4-2026-SPACE-03-86,
p08-space-eo,HORIZON-CL4-2026-SPACE-03-85,Critical Facilities Serving Space EEE components for EU non-dependence – High and Very High Energy Irradiation Test Facility Market Deployment,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL4-2026-SPACE-03-85,
p08-space-eo,HORIZON-CL4-2026-SPACE-03-82,Space critical EEE components for EU non-dependence – GaN MMICs mm-Wave Foundations (Phase A): Development and Industrialization of Semi-insulating SiC Substrate Capabilities,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL4-2026-SPACE-03-82,
p08-space-eo,HORIZON-MISS-2026-03-OCEAN-04,Towards a European network of ocean technology testing sites,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2026-03-OCEAN-04,
p08-space-eo,HORIZON-CL6-2026-01-ZEROPOLLUTION-02,Bioremediation of Ukraine’s ecosystems contaminated by conflicts,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-ZEROPOLLUTION-02,
p09-circular-economy,HORIZON-JU-CBE-2026-IA-02,Bio-based additives as alternatives to unlock and increase recyclability and/or biodegradability,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-IA-02,
p09-circular-economy,HORIZON-CL6-2026-01-CIRCBIO-04,"Demonstrating and deploying innovative collection, sorting-for-reuse and repair systems for textiles at city/region level (Circular Cities and Regions Initiative topic)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-04,
p09-circular-economy,HORIZON-CL6-2026-01-CIRCBIO-03,Advanced recovery of critical raw materials from Waste from Electrical and Electronic Equipment (WEEE),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-03,
p09-circular-economy,HORIZON-MISS-2026-04-CIT-NEB-B4P-CCRI-03,"Introducing circular economy models in the construction sector, from buildings to city scale",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2026-04-CIT-NEB-B4P-CCRI-03,
p09-circular-economy,HORIZON-CL5-2026-09-D4-01,"Researching the technical, social & economic factors impacting the energy performance of Smart Buildings (Built4People Partnership)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-09-D4-01,
p09-circular-economy,HORIZON-CL4-2024-DIGITAL-EMERGING-01-04,"Industrial leadership in AI, Data and Robotics boosting competitiveness and the green transition (AI Data and Robotics Partnership) (IA)[[https://www.europarl.europa.eu/RegData/etudes/STUD/2021/662906/IPOL_STU(2021)662906_EN.pdf]]",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/45704318,
p09-circular-economy,HORIZON-JU-CBE-2026-IA-04,"High-performance, circular-by-design, bio-based thermosets",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-IA-04,
p09-circular-economy,HORIZON-JU-CBE-2026-RIA-02,SSbD bio-based polymers from alternative sources,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-RIA-02,
p09-circular-economy,HORIZON-JU-CBE-2026-IA-05,Films and coatings for circular packaging,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-IA-05,
p09-circular-economy,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,"AI-based tactical situational awareness using swarms of small robots and drones – participation in a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,
p09-circular-economy,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,"AI-based tactical situational awareness using swarms of small robots and drones – organisation of a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,
p09-circular-economy,HORIZON-JU-CBE-2026-IAFlag-01,Boosting biorefinery competitiveness through biotech,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-IAFlag-01,
p09-circular-economy,HORIZON-CL5-2026-09-D4-03,"Advanced data platforms to integrate whole life carbon in building information tools, assessments, and certification (Built4People Partnership)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-09-D4-03,
p09-circular-economy,HORIZON-JU-CBE-2026-RIA-03,Develop breakthrough and sustainable bio-based textile fibres,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-RIA-03,
p09-circular-economy,HORIZON-CL6-2026-01-CIRCBIO-08,Supporting pre-normative research for standardization of the bio-based products,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-08,
p09-circular-economy,HORIZON-CL5-2026-09-D4-08,Full-scale demonstration of heat upgrade solutions in industrial processes,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-09-D4-08,
p09-circular-economy,HORIZON-JU-CBE-2026-RIA-01,Addressing separation and purification challenges in biorefineries,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-RIA-01,
p09-circular-economy,HORIZON-CL2-2026-01-TRANSFO-05,"Contribution of basic skills to productivity, innovation, competitiveness and economic growth",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2026-01-TRANSFO-05,
p09-circular-economy,HORIZON-JU-CBE-2026-IA-01,Biotech routes for valorisation of residual biomass,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-CBE-2026-IA-01,
p09-circular-economy,HORIZON-CL2-2026-01-HERITAGE-07,Preventing and fighting illicit trafficking of cultural goods,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL2-2026-01-HERITAGE-07,
p10-emobility,HORIZON-CL5-2026-10-D2-03,Integrated Production and Product Development for Next-Generation Lithium-based Batteries for Mobility (BATT4EU and Made in Europe Partnerships),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D2-03,
p10-emobility,HORIZON-MISS-2026-04-CIT-01,"Energy efficient urban and sub-urban public transport, complemented by shared mobility",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-MISS-2026-04-CIT-01,
p10-emobility,HORIZON-CL5-2026-10-D6-01,Flagship-pilot: large-scale demonstrations of CCAM (CCAM Partnership),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-01,
p10-emobility,HORIZON-JU-GH-EDCTP3-2026-03-SERP-01,"Training and innovation networks for sustained capacity development related to ethics, regulatory, pharmacovigilance, and related digital regulatory platforms",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-GH-EDCTP3-2026-03-SERP-01,
p10-emobility,HORIZON-CL5-2026-10-D6-03,"Generative AI for smarter CCAM: enhancing perception, decision-making, and validation (CCAM Partnership)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-03,
p10-emobility,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,"AI-based tactical situational awareness using swarms of small robots and drones – participation in a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAP-STEP,
p10-emobility,HORIZON-CL5-2026-09-D2-01,Producing battery-grade materials for electrodes through sustainable processing and refining of raw materials or developing bio-based materials (BATT4EU Partnership),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-09-D2-01,
p10-emobility,CEF-T-2026-SIMOBGEN-NEWTECH-WORKS,New technologies and innovation: digitalisation of road transport - works,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/CEF-T-2026-SIMOBGEN-NEWTECH-WORKS,
p10-emobility,EDF-2026-DA-PROTMOB-DMM,Secure digital military mobility system,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-DA-PROTMOB-DMM,
p10-emobility,EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,"AI-based tactical situational awareness using swarms of small robots and drones – organisation of a  technological challenge""",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/EDF-2026-LS-RA-CHALLENGE-DIGIT-AISAO,
p10-emobility,LIFE-2026-CET-PDA,Project Development Assistance for sustainable energy investments,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-CET-PDA,
p10-emobility,HORIZON-CL5-2026-10-D6-07,Supporting sustainable and smart urban mobility in Europe (CIVITAS),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-07,
p10-emobility,CEF-T-2026-SUSTMOBGEN-EMS-WORKS,European Maritime Space and Inland ports (AFIF) - works,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/CEF-T-2026-SUSTMOBGEN-EMS-WORKS,
p10-emobility,DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP,Advanced Digital Skills for AI Uptake in Health,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP,
p10-emobility,HORIZON-CL3-2026-01-INFRA-01,Tools and processes to support stress tests of critical infrastructure,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL3-2026-01-INFRA-01,
p10-emobility,HORIZON-CL5-2024-D3-01-10,Next generation of renewable energy technologies,https://ec.europa.eu/info/funding-tenders/opportunities/data/topicDetails/HORIZON-CL5-2024-D3-01-10.json,
p10-emobility,HORIZON-EIC-2025-WOMENTECH,Women Tech.EU initiative,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/48106227,
p10-emobility,HORIZON-CL5-2026-10-D6-02,Geopolitical competition and socioeconomic resilience in CCAM: an innovation and policy roadmap for EU leadership (CCAM Partnership),https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-02,
p10-emobility,HORIZON-CL5-2026-10-D6-10,Enhanced resilience in multimodal passenger transport through digital technologies and generative and discriminative AI,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-10,
p10-emobility,HORIZON-CL5-2026-09-D4-01,"Researching the technical, social & economic factors impacting the energy performance of Smart Buildings (Built4People Partnership)",https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-09-D4-01,
